id,seller_id,discs,price,newfrom,usedfrom,edition,form,release_date
58c5683e-d952-11eb-923e-d95dfd5674ed,59e20dd8-c8da-47ad-931b-0f7d965fbcd9,25,36,11,7,,Blu-ray,Tue Mar 09 2021 22:54:12 GMT-0800 (Pacific Standard Time)
58c5683f-d952-11eb-923e-d95dfd5674ed,dd877349-9e94-4909-b615-25448309bc26,19,20,30,8,Special Edition,4K,Mon Nov 30 2020 14:26:04 GMT-0800 (Pacific Standard Time)
58c56840-d952-11eb-923e-d95dfd5674ed,59eff8db-1f87-4fc6-8f56-6786c73120bf,34,23,17,7,Limited Collector's Edition,4K,Mon Aug 31 2020 13:42:14 GMT-0700 (Pacific Daylight Time)
58c56841-d952-11eb-923e-d95dfd5674ed,2a35571b-b7a4-4be3-a965-e58e3d510e32,47,17,12,7,,DVD,Thu Nov 26 2020 08:26:52 GMT-0800 (Pacific Standard Time)
58c58f25-d952-11eb-923e-d95dfd5674ed,d3070915-88c3-4333-aafa-12adc9cd68d3,37,40,13,18,Limited Collector's Edition,4K,Tue Mar 23 2021 05:09:05 GMT-0700 (Pacific Daylight Time)
58c58f26-d952-11eb-923e-d95dfd5674ed,32a8f8c6-4239-47e8-af8e-2bd656a91838,14,26,28,30,Collector's Edition,Prime Video,Thu Apr 22 2021 15:02:39 GMT-0700 (Pacific Daylight Time)
58c58f27-d952-11eb-923e-d95dfd5674ed,f0b2738e-34ad-495d-bad2-39c4dbb922fe,31,37,19,18,Limited Collector's Edition,Prime Video,Thu May 27 2021 06:32:24 GMT-0700 (Pacific Daylight Time)
58c58f28-d952-11eb-923e-d95dfd5674ed,bc7cce06-398b-44be-ae61-5f9bebe8040d,16,34,15,26,Collector's Edition,4K,Thu Jan 07 2021 13:03:41 GMT-0800 (Pacific Standard Time)
58c58f29-d952-11eb-923e-d95dfd5674ed,e14fa5db-0c95-4fe5-97ad-090249067225,43,16,14,20,Limited Collector's Edition,Prime Video,Thu Dec 17 2020 04:16:51 GMT-0800 (Pacific Standard Time)
58c58f2a-d952-11eb-923e-d95dfd5674ed,2742cf06-9cf7-458a-9944-f2b256a2f294,13,33,39,31,Limited Collector's Edition,DVD,Sun Aug 16 2020 07:05:29 GMT-0700 (Pacific Daylight Time)
58c58f2b-d952-11eb-923e-d95dfd5674ed,fd4f6a59-c6e5-443f-b351-26652ed36a40,6,42,11,32,Limited Edition,DVD,Tue May 25 2021 14:55:46 GMT-0700 (Pacific Daylight Time)
58c58f2c-d952-11eb-923e-d95dfd5674ed,e941cc07-fa86-4561-b956-e3c112de8967,23,9,5,32,,4K,Sat Aug 22 2020 19:09:00 GMT-0700 (Pacific Daylight Time)
58c58f2d-d952-11eb-923e-d95dfd5674ed,84c6a01f-65cc-4bbe-bbdf-2f3313eb5864,7,44,18,18,Limited Collector's Edition,Blu-ray,Sat Jun 26 2021 06:47:25 GMT-0700 (Pacific Daylight Time)
58c58f2e-d952-11eb-923e-d95dfd5674ed,934cf6b6-68fe-4f50-b91b-695e20ca8b3b,33,32,14,22,Special Extended Version,4K,Thu Sep 17 2020 03:16:37 GMT-0700 (Pacific Daylight Time)
58c58f2f-d952-11eb-923e-d95dfd5674ed,3718bb92-8a00-4282-ab99-43c638128e5e,9,22,28,9,Limited Edition,DVD,Sun Feb 07 2021 11:33:41 GMT-0800 (Pacific Standard Time)
58c58f30-d952-11eb-923e-d95dfd5674ed,2c0802c2-aa4f-44e9-a611-bc2f6f32076c,27,26,16,32,,Blu-ray,Sun Aug 16 2020 23:34:50 GMT-0700 (Pacific Daylight Time)
58c58f31-d952-11eb-923e-d95dfd5674ed,cc002803-8d61-4090-a0a7-7515cc779827,8,13,30,8,,Prime Video,Sun Jun 06 2021 07:53:15 GMT-0700 (Pacific Daylight Time)
58c58f32-d952-11eb-923e-d95dfd5674ed,6ce4b274-d0a9-4f64-8f16-7279c1ba2216,10,15,13,10,Limited Edition,Prime Video,Wed Jun 09 2021 17:36:05 GMT-0700 (Pacific Daylight Time)
58c58f33-d952-11eb-923e-d95dfd5674ed,1e1234d4-c03c-4c38-9d18-daab3e87d753,22,20,27,27,Special Edition,4K,Wed Aug 26 2020 00:53:56 GMT-0700 (Pacific Daylight Time)
58c58f34-d952-11eb-923e-d95dfd5674ed,7c8142ac-e1ab-4593-ba63-f0f329a9c420,29,11,6,9,,4K,Sat Nov 07 2020 17:59:32 GMT-0800 (Pacific Standard Time)
58c58f35-d952-11eb-923e-d95dfd5674ed,0a2670db-66ee-4265-bc5b-200ad4d4d499,32,13,21,4,Limited Edition,DVD,Sat Mar 13 2021 08:31:35 GMT-0800 (Pacific Standard Time)
58c58f36-d952-11eb-923e-d95dfd5674ed,0a21e886-3925-481b-abb6-87a336df4b30,46,44,31,31,Limited Edition,DVD,Thu Sep 10 2020 20:52:56 GMT-0700 (Pacific Daylight Time)
58c58f3c-d952-11eb-923e-d95dfd5674ed,2ec016d6-f0c8-443f-ba7b-edaa27ebe5cc,1,6,23,13,Limited Collector's Edition,4K,Sun Jun 06 2021 21:04:50 GMT-0700 (Pacific Daylight Time)
58c58f3d-d952-11eb-923e-d95dfd5674ed,7525ad5d-cbcc-4aa0-be73-e85fb0d471cb,30,40,31,32,,Blu-ray,Wed Apr 21 2021 21:28:04 GMT-0700 (Pacific Daylight Time)
58c58f3e-d952-11eb-923e-d95dfd5674ed,ad86ee00-55f8-4f37-a3fe-df3e270bbae0,34,16,30,23,Collector's Edition,DVD,Mon Jul 20 2020 06:05:35 GMT-0700 (Pacific Daylight Time)
58c58f3f-d952-11eb-923e-d95dfd5674ed,b3972acd-8c51-489c-8c90-3846539f2732,25,39,22,18,Limited Collector's Edition,Prime Video,Wed May 26 2021 01:00:39 GMT-0700 (Pacific Daylight Time)
58c58f40-d952-11eb-923e-d95dfd5674ed,884d1e66-67f9-42b2-b639-ea8dc5ce5241,32,10,30,10,Limited Collector's Edition,DVD,Fri Jun 11 2021 03:22:20 GMT-0700 (Pacific Daylight Time)
58c58f41-d952-11eb-923e-d95dfd5674ed,369eb1c4-a09c-4e7a-b21f-c6969600c920,17,31,38,19,Limited Edition,Prime Video,Tue Mar 16 2021 07:40:31 GMT-0700 (Pacific Daylight Time)
58c58f42-d952-11eb-923e-d95dfd5674ed,ac5a76c9-42b0-4554-bcf1-1ff58878bc6a,2,17,29,22,Limited Edition,DVD,Tue May 25 2021 08:28:21 GMT-0700 (Pacific Daylight Time)
58c58f43-d952-11eb-923e-d95dfd5674ed,09317fe0-2874-4449-a363-041f50c836c1,41,18,19,15,Collector's Edition,Prime Video,Mon Jun 28 2021 11:57:24 GMT-0700 (Pacific Daylight Time)
58c58f44-d952-11eb-923e-d95dfd5674ed,4104ba05-5328-4fd4-ae3a-9a8edb10df95,22,9,6,30,Special Edition,Prime Video,Sat Jul 04 2020 15:11:01 GMT-0700 (Pacific Daylight Time)
58c58f45-d952-11eb-923e-d95dfd5674ed,7f4bd298-f265-4efa-975f-f79c7e07fea1,24,12,24,21,Special Extended Version,DVD,Fri Aug 21 2020 14:34:58 GMT-0700 (Pacific Daylight Time)
58c58f46-d952-11eb-923e-d95dfd5674ed,276aad81-934d-473e-9f3b-0f48a7524624,18,36,17,19,Limited Collector's Edition,Blu-ray,Thu Dec 31 2020 06:29:26 GMT-0800 (Pacific Standard Time)
58c58f47-d952-11eb-923e-d95dfd5674ed,d378de37-7402-448e-8b46-071ed37d48e9,46,11,5,8,Limited Edition,Prime Video,Fri Nov 27 2020 01:44:36 GMT-0800 (Pacific Standard Time)
58c58f48-d952-11eb-923e-d95dfd5674ed,79551b75-e0d3-4613-a05e-87211f9c4745,20,14,31,17,,4K,Tue Jun 22 2021 21:09:08 GMT-0700 (Pacific Daylight Time)
58c58f49-d952-11eb-923e-d95dfd5674ed,30034f31-d846-4abc-aae5-b8d16e72bb98,44,30,20,7,Limited Collector's Edition,Blu-ray,Mon Jun 07 2021 09:15:30 GMT-0700 (Pacific Daylight Time)
58c5dd41-d952-11eb-923e-d95dfd5674ed,74418b7a-321b-472b-bf71-7f311aef675a,35,20,32,26,Special Edition,Prime Video,Sun May 23 2021 15:22:36 GMT-0700 (Pacific Daylight Time)
58c5dd42-d952-11eb-923e-d95dfd5674ed,9410d52f-456e-418b-8b14-5a318f4ba985,35,22,12,32,Limited Collector's Edition,DVD,Mon Aug 24 2020 01:29:20 GMT-0700 (Pacific Daylight Time)
58c5dd43-d952-11eb-923e-d95dfd5674ed,ebd6e83e-f48e-4b9a-9ace-9e8b41ee4c47,32,10,30,5,Special Edition,Prime Video,Sun Aug 16 2020 10:53:34 GMT-0700 (Pacific Daylight Time)
58c5dd44-d952-11eb-923e-d95dfd5674ed,a821c1d3-97b6-451f-a13b-afad79f92a72,19,43,35,12,Special Extended Version,DVD,Wed Mar 03 2021 12:00:13 GMT-0800 (Pacific Standard Time)
58c5dd45-d952-11eb-923e-d95dfd5674ed,a323138e-56f7-44bb-889e-0479f70c3a5b,6,27,7,13,Special Extended Version,4K,Thu May 13 2021 06:04:08 GMT-0700 (Pacific Daylight Time)
58c5dd46-d952-11eb-923e-d95dfd5674ed,f83bc5c9-a4af-40d8-b213-01b3bf141488,24,25,33,9,Limited Edition,Prime Video,Thu Jul 16 2020 06:36:20 GMT-0700 (Pacific Daylight Time)
58c5dd47-d952-11eb-923e-d95dfd5674ed,258e2efe-f988-4bf4-b1af-0575fd89223d,43,26,11,29,Collector's Edition,4K,Wed Jun 23 2021 19:00:54 GMT-0700 (Pacific Daylight Time)
58c5dd48-d952-11eb-923e-d95dfd5674ed,e47c22c7-d94d-4972-b6d4-56b40f13076d,14,32,33,26,Collector's Edition,DVD,Sat Apr 17 2021 18:37:19 GMT-0700 (Pacific Daylight Time)
58c5dd49-d952-11eb-923e-d95dfd5674ed,6e0557df-aae9-481e-84a7-bff5eea19498,4,5,37,19,,DVD,Tue Sep 22 2020 17:07:42 GMT-0700 (Pacific Daylight Time)
58c5dd4f-d952-11eb-923e-d95dfd5674ed,9903379b-e27f-4c40-bfc4-c49529aa4b7b,12,16,13,23,Collector's Edition,Prime Video,Fri Oct 30 2020 15:17:27 GMT-0700 (Pacific Daylight Time)
58c5dd50-d952-11eb-923e-d95dfd5674ed,c679f0c6-ba5e-4b8f-9d96-57c415143c5d,12,44,13,32,Limited Collector's Edition,Prime Video,Sun Dec 13 2020 09:05:45 GMT-0800 (Pacific Standard Time)
58c5dd51-d952-11eb-923e-d95dfd5674ed,2ec2f4cf-b62c-481f-bcc5-6e1a4d92fab3,18,37,39,5,Special Extended Version,4K,Thu Dec 17 2020 05:16:55 GMT-0800 (Pacific Standard Time)
58c5dd52-d952-11eb-923e-d95dfd5674ed,ed3c1eb6-e1e6-4702-b695-619379612359,20,26,27,29,Special Edition,4K,Wed Jul 15 2020 14:19:33 GMT-0700 (Pacific Daylight Time)
58c5dd53-d952-11eb-923e-d95dfd5674ed,9721e582-3031-4030-959d-997f180d4fc1,20,30,20,17,Collector's Edition,DVD,Fri Feb 26 2021 21:15:56 GMT-0800 (Pacific Standard Time)
58c5dd54-d952-11eb-923e-d95dfd5674ed,1adacdb9-33d9-4896-ae40-db88e45b1b55,5,20,39,4,Limited Edition,Prime Video,Sun Aug 02 2020 06:23:26 GMT-0700 (Pacific Daylight Time)
58c5dd55-d952-11eb-923e-d95dfd5674ed,9bd0e891-81d8-4f66-a19b-cb2cd2657e82,42,8,32,8,Limited Edition,Prime Video,Sat Jan 30 2021 18:21:43 GMT-0800 (Pacific Standard Time)
58c5dd56-d952-11eb-923e-d95dfd5674ed,187d6d3c-f29e-4b03-aa90-981820efc1de,33,37,20,3,Special Edition,4K,Wed May 12 2021 18:45:02 GMT-0700 (Pacific Daylight Time)
58c5dd57-d952-11eb-923e-d95dfd5674ed,bdf572ef-f5b2-458b-9721-01a820076656,35,30,12,24,Limited Edition,Blu-ray,Sun Oct 18 2020 18:52:40 GMT-0700 (Pacific Daylight Time)
58c5dd58-d952-11eb-923e-d95dfd5674ed,181d813b-b558-4245-93ce-d33d6c95566c,43,28,26,22,Special Edition,Prime Video,Thu May 13 2021 02:33:07 GMT-0700 (Pacific Daylight Time)
58c5dd59-d952-11eb-923e-d95dfd5674ed,54a3edb0-7f60-45f5-9d33-541ac7220b2a,15,15,26,29,Collector's Edition,Blu-ray,Wed Dec 16 2020 07:10:07 GMT-0800 (Pacific Standard Time)
58c5dd5a-d952-11eb-923e-d95dfd5674ed,92a1386c-79aa-473b-b7a0-b504e0e60cdd,16,34,34,3,,Blu-ray,Wed Jun 23 2021 23:38:23 GMT-0700 (Pacific Daylight Time)
58c5dd5b-d952-11eb-923e-d95dfd5674ed,cda3612e-d5c9-4954-b9e5-8cb8cbe430f1,1,29,35,17,Limited Edition,4K,Tue Jul 28 2020 03:18:09 GMT-0700 (Pacific Daylight Time)
58c5dd5c-d952-11eb-923e-d95dfd5674ed,c95a92dd-4d53-4362-9686-06267c45b032,47,29,15,28,Limited Collector's Edition,4K,Sun Jan 10 2021 09:18:51 GMT-0800 (Pacific Standard Time)
58c5dd5d-d952-11eb-923e-d95dfd5674ed,d359c71f-bf8e-442b-971f-8c75d971cb10,7,28,15,16,,Prime Video,Sat Aug 08 2020 07:52:05 GMT-0700 (Pacific Daylight Time)
58c5dd5e-d952-11eb-923e-d95dfd5674ed,f97e3f8d-f063-40c0-a960-e926825187a0,44,10,32,10,,4K,Fri Oct 23 2020 09:52:14 GMT-0700 (Pacific Daylight Time)
58c60450-d952-11eb-923e-d95dfd5674ed,6ca72369-4f61-4bd7-b454-98ab88e63ec6,17,13,29,25,Special Extended Version,DVD,Thu Apr 01 2021 06:42:46 GMT-0700 (Pacific Daylight Time)
58c60451-d952-11eb-923e-d95dfd5674ed,7bfe9b7b-4362-424c-b3f4-d0802817e9f3,40,41,34,30,Special Extended Version,4K,Sat Dec 19 2020 08:36:09 GMT-0800 (Pacific Standard Time)
58c60452-d952-11eb-923e-d95dfd5674ed,f90aa150-402d-4afe-99a1-e0336bb10045,33,8,27,30,Collector's Edition,DVD,Thu May 20 2021 12:13:51 GMT-0700 (Pacific Daylight Time)
58c60453-d952-11eb-923e-d95dfd5674ed,894872c0-b00e-46b0-b2b2-c22b73ce2d56,46,6,14,28,Special Extended Version,Blu-ray,Sun Jul 05 2020 08:46:03 GMT-0700 (Pacific Daylight Time)
58c60454-d952-11eb-923e-d95dfd5674ed,534ccb3a-b8cf-4b78-a969-5de9c71abc04,22,13,37,16,Special Extended Version,4K,Tue Mar 02 2021 07:40:48 GMT-0800 (Pacific Standard Time)
58c60455-d952-11eb-923e-d95dfd5674ed,1c702f0b-b2c8-4704-9742-a34d6c202ce6,16,20,20,12,Limited Collector's Edition,DVD,Wed Jul 08 2020 02:26:54 GMT-0700 (Pacific Daylight Time)
58c60456-d952-11eb-923e-d95dfd5674ed,ed563dfd-ceee-481d-865c-c978892c97b4,13,21,25,3,Collector's Edition,DVD,Fri Apr 02 2021 16:31:09 GMT-0700 (Pacific Daylight Time)
58c60457-d952-11eb-923e-d95dfd5674ed,cfe68402-7dc8-43ef-bca7-73824322a646,6,19,14,25,Collector's Edition,Prime Video,Wed May 19 2021 23:37:45 GMT-0700 (Pacific Daylight Time)
58c60458-d952-11eb-923e-d95dfd5674ed,093ff9bf-8361-485e-9619-5887377ef90b,33,27,27,32,Special Extended Version,Prime Video,Wed Mar 31 2021 03:34:59 GMT-0700 (Pacific Daylight Time)
58c60459-d952-11eb-923e-d95dfd5674ed,8a2cf294-b126-4db5-8b95-6f492c45cfa1,8,16,14,20,,Blu-ray,Fri Oct 09 2020 23:31:56 GMT-0700 (Pacific Daylight Time)
58c6045a-d952-11eb-923e-d95dfd5674ed,604bbb30-831b-4b2a-8224-051a671ccc33,29,27,22,3,,4K,Thu Jan 14 2021 13:28:07 GMT-0800 (Pacific Standard Time)
58c6045b-d952-11eb-923e-d95dfd5674ed,f0ab4103-7069-45ba-bdb1-55f93547e11b,44,36,7,16,Special Edition,DVD,Sun Jan 24 2021 06:24:55 GMT-0800 (Pacific Standard Time)
58c6045c-d952-11eb-923e-d95dfd5674ed,ac0a8d25-9759-465f-9f5b-9ef910ce2b1e,46,36,8,5,,4K,Wed Oct 14 2020 23:40:46 GMT-0700 (Pacific Daylight Time)
58c6045d-d952-11eb-923e-d95dfd5674ed,2aa475a7-8aaf-4d0c-8cbc-5cac4f21c4d9,12,21,15,18,Collector's Edition,4K,Tue Dec 08 2020 23:02:14 GMT-0800 (Pacific Standard Time)
58c6045e-d952-11eb-923e-d95dfd5674ed,625157df-8afa-4ce7-a4ff-02989fc98bf4,37,15,16,10,Limited Edition,4K,Wed May 12 2021 00:15:37 GMT-0700 (Pacific Daylight Time)
58c6045f-d952-11eb-923e-d95dfd5674ed,7abe13f7-b3a4-48ac-a306-366f95c40855,10,36,13,22,Special Extended Version,Blu-ray,Mon May 03 2021 07:10:36 GMT-0700 (Pacific Daylight Time)
58c60460-d952-11eb-923e-d95dfd5674ed,bd182580-e4bc-4fc8-a552-e8bd0b733c81,16,27,15,15,Special Edition,4K,Sun Apr 11 2021 15:29:14 GMT-0700 (Pacific Daylight Time)
58c60466-d952-11eb-923e-d95dfd5674ed,ec50c152-18af-429f-8c1c-c73cc552b200,26,41,34,5,Limited Collector's Edition,Blu-ray,Thu Aug 06 2020 02:19:56 GMT-0700 (Pacific Daylight Time)
58c60467-d952-11eb-923e-d95dfd5674ed,f4e52351-2767-4e48-861d-110fdbeae5a0,15,31,6,12,Collector's Edition,Blu-ray,Wed Dec 30 2020 11:24:24 GMT-0800 (Pacific Standard Time)
58c60468-d952-11eb-923e-d95dfd5674ed,7d9b1258-382b-48aa-8016-db1c78d3aee3,22,26,15,23,Special Extended Version,Prime Video,Tue Jun 30 2020 17:03:56 GMT-0700 (Pacific Daylight Time)
58c60469-d952-11eb-923e-d95dfd5674ed,c458e484-4cf6-4fcd-b457-41801d313470,46,21,8,10,Limited Collector's Edition,Prime Video,Sun Mar 14 2021 23:38:53 GMT-0700 (Pacific Daylight Time)
58c6046a-d952-11eb-923e-d95dfd5674ed,48dd679c-c387-451d-a28b-52ee532e178a,4,31,37,9,Collector's Edition,Blu-ray,Fri Dec 18 2020 19:30:46 GMT-0800 (Pacific Standard Time)
58c6046b-d952-11eb-923e-d95dfd5674ed,29dffa22-9e10-45e7-9a2d-f3d3dfd0a35a,7,40,19,28,Limited Edition,DVD,Wed Dec 16 2020 02:34:32 GMT-0800 (Pacific Standard Time)
58c6046c-d952-11eb-923e-d95dfd5674ed,9544c6ea-fe3d-4e4b-8abc-bc7c16be811f,34,34,15,15,Limited Edition,Blu-ray,Thu Nov 05 2020 07:12:13 GMT-0800 (Pacific Standard Time)
58c6046d-d952-11eb-923e-d95dfd5674ed,da4c7fbe-68ae-447d-afb5-f9a07a3db956,15,21,11,28,Special Edition,Prime Video,Wed Jun 02 2021 19:52:45 GMT-0700 (Pacific Daylight Time)
58c6046e-d952-11eb-923e-d95dfd5674ed,e6a3c990-3a7d-4eec-a45c-6610761b6bdc,38,41,34,6,Limited Edition,4K,Tue Apr 06 2021 01:23:56 GMT-0700 (Pacific Daylight Time)
58c6046f-d952-11eb-923e-d95dfd5674ed,28303166-bd4c-445c-912b-992c2190b4b8,41,34,10,29,Special Edition,Prime Video,Mon Mar 29 2021 20:44:53 GMT-0700 (Pacific Daylight Time)
58c60470-d952-11eb-923e-d95dfd5674ed,46219e2f-eb60-4dc3-843f-1be67ff3c68c,48,15,30,17,,DVD,Wed Jul 08 2020 21:15:44 GMT-0700 (Pacific Daylight Time)
58c60471-d952-11eb-923e-d95dfd5674ed,c0a3e001-80fd-4d9a-8cf6-cb8bb8b38324,34,26,30,32,Limited Collector's Edition,Prime Video,Wed Jun 23 2021 18:20:17 GMT-0700 (Pacific Daylight Time)
58c60472-d952-11eb-923e-d95dfd5674ed,4ce30702-3d12-42a7-bf9e-a591fd9ece94,3,39,32,8,Limited Collector's Edition,Blu-ray,Sat Sep 05 2020 15:33:55 GMT-0700 (Pacific Daylight Time)
58c62b60-d952-11eb-923e-d95dfd5674ed,988b96ef-2cae-4aa1-9ce5-77b898c1ad75,5,26,10,27,Limited Collector's Edition,Blu-ray,Thu May 20 2021 15:51:54 GMT-0700 (Pacific Daylight Time)
58c62b61-d952-11eb-923e-d95dfd5674ed,6ce4a87e-eb3a-462a-a588-87dfb0bc56d0,25,41,29,32,Limited Edition,Prime Video,Mon Feb 15 2021 19:32:01 GMT-0800 (Pacific Standard Time)
58c62b67-d952-11eb-923e-d95dfd5674ed,f9187938-9340-4f77-883f-28891f8baba2,5,39,25,11,Special Edition,DVD,Mon Sep 21 2020 00:39:58 GMT-0700 (Pacific Daylight Time)
58c62b6d-d952-11eb-923e-d95dfd5674ed,bc7adf07-f617-4906-a87f-d79f250da0ba,32,8,34,8,,4K,Sat Jan 23 2021 23:53:22 GMT-0800 (Pacific Standard Time)
58c62b6e-d952-11eb-923e-d95dfd5674ed,78ded847-6583-4ace-b154-bb02d1c6c31a,35,23,11,15,Limited Collector's Edition,DVD,Wed Jun 23 2021 11:27:01 GMT-0700 (Pacific Daylight Time)
58c62b6f-d952-11eb-923e-d95dfd5674ed,fbb35aee-bf83-47f0-b8bb-b8a0ac530bb5,48,41,34,12,Limited Edition,Prime Video,Tue Apr 20 2021 01:42:37 GMT-0700 (Pacific Daylight Time)
58c62b70-d952-11eb-923e-d95dfd5674ed,772c48aa-3a55-4985-b0f0-203e5f534b87,22,8,8,26,,Prime Video,Mon Jul 27 2020 06:29:36 GMT-0700 (Pacific Daylight Time)
58c62b71-d952-11eb-923e-d95dfd5674ed,71d3acf3-f26a-4628-aa7f-514673ca3767,29,19,34,26,Limited Collector's Edition,4K,Fri Aug 07 2020 21:19:47 GMT-0700 (Pacific Daylight Time)
58c62b72-d952-11eb-923e-d95dfd5674ed,c1119885-b82b-4e8a-ac5e-4b1143e16e43,20,22,30,12,Collector's Edition,4K,Wed Jul 01 2020 11:41:18 GMT-0700 (Pacific Daylight Time)
58c62b73-d952-11eb-923e-d95dfd5674ed,9691160f-3243-4ca6-9658-41c79053afd2,21,15,23,17,Special Edition,DVD,Thu Dec 24 2020 21:17:42 GMT-0800 (Pacific Standard Time)
58c62b74-d952-11eb-923e-d95dfd5674ed,c53cbb01-2742-4172-a1eb-9d87a6ee7499,32,21,10,21,Limited Edition,Prime Video,Wed Jun 23 2021 08:48:04 GMT-0700 (Pacific Daylight Time)
58c62b75-d952-11eb-923e-d95dfd5674ed,ee63e77f-a89a-4662-b045-0928091ea07d,30,8,27,32,Collector's Edition,Prime Video,Mon Oct 26 2020 20:12:12 GMT-0700 (Pacific Daylight Time)
58c62b76-d952-11eb-923e-d95dfd5674ed,6dce9084-3a6e-4daa-a7fa-bc4d57eb7b4f,4,7,38,27,,Prime Video,Tue Sep 15 2020 03:54:59 GMT-0700 (Pacific Daylight Time)
58c62b77-d952-11eb-923e-d95dfd5674ed,c190b611-4c6d-4695-b744-8cfdd081136c,26,9,26,27,Special Edition,Blu-ray,Tue Aug 11 2020 05:18:10 GMT-0700 (Pacific Daylight Time)
58c62b78-d952-11eb-923e-d95dfd5674ed,c6562e70-5f91-4b6a-ab32-af9c7d75a321,5,29,24,26,Collector's Edition,DVD,Wed Sep 02 2020 21:51:07 GMT-0700 (Pacific Daylight Time)
58c62b79-d952-11eb-923e-d95dfd5674ed,6e4cb61d-d495-47e8-ae57-5d0321119361,30,43,6,26,Special Edition,Prime Video,Wed Dec 30 2020 14:06:01 GMT-0800 (Pacific Standard Time)
58c62b7f-d952-11eb-923e-d95dfd5674ed,1acd1f4a-2a3d-4eef-a452-ae9534868996,15,36,32,10,Collector's Edition,Blu-ray,Thu Jul 30 2020 00:01:43 GMT-0700 (Pacific Daylight Time)
58c62b80-d952-11eb-923e-d95dfd5674ed,76058519-d4b9-45c9-adae-f1c691a0cd6f,38,10,29,28,Special Extended Version,Blu-ray,Mon Nov 23 2020 18:42:53 GMT-0800 (Pacific Standard Time)
58c62b81-d952-11eb-923e-d95dfd5674ed,d26a5456-7704-4886-a396-518ba740956f,27,22,9,13,Special Edition,4K,Thu Dec 31 2020 00:39:28 GMT-0800 (Pacific Standard Time)
58c62b82-d952-11eb-923e-d95dfd5674ed,581e2ab1-f14f-44cf-86ac-f8d852d79562,37,6,23,27,,DVD,Tue Sep 22 2020 15:22:09 GMT-0700 (Pacific Daylight Time)
58c62b83-d952-11eb-923e-d95dfd5674ed,87cb115f-6721-49a5-b96f-44d628230e71,43,28,27,10,Limited Edition,4K,Thu Jan 28 2021 08:39:54 GMT-0800 (Pacific Standard Time)
58c65270-d952-11eb-923e-d95dfd5674ed,8b46c3d6-e4f8-4fb5-a9e3-1db158768e20,10,11,33,10,Special Edition,Prime Video,Fri Sep 11 2020 22:52:06 GMT-0700 (Pacific Daylight Time)
58c65271-d952-11eb-923e-d95dfd5674ed,303b3111-8986-41fb-a2bd-ebe0bd4a3dcb,0,16,12,12,Limited Collector's Edition,4K,Sat Mar 20 2021 21:08:24 GMT-0700 (Pacific Daylight Time)
58c65272-d952-11eb-923e-d95dfd5674ed,bdd564f1-a0be-487d-b00e-04e145a0522b,45,42,7,3,Limited Collector's Edition,Blu-ray,Sun Sep 13 2020 22:47:13 GMT-0700 (Pacific Daylight Time)
58c65273-d952-11eb-923e-d95dfd5674ed,fcaaafd4-a99a-43d4-a5f2-0b500ea978f8,36,32,35,30,Collector's Edition,4K,Sun Jun 27 2021 04:47:49 GMT-0700 (Pacific Daylight Time)
58c65274-d952-11eb-923e-d95dfd5674ed,4fe8d590-5e71-4ea8-b43e-f3421335e643,29,36,27,26,Collector's Edition,4K,Sun Jan 31 2021 23:37:48 GMT-0800 (Pacific Standard Time)
58c65275-d952-11eb-923e-d95dfd5674ed,bc220427-7cd0-4d56-a300-c58fc3987128,14,10,19,15,,Blu-ray,Sat Jul 04 2020 06:10:46 GMT-0700 (Pacific Daylight Time)
58c65276-d952-11eb-923e-d95dfd5674ed,76526704-48ef-4361-bacc-59d681ede1d6,20,41,25,22,Limited Collector's Edition,DVD,Thu Nov 26 2020 12:52:47 GMT-0800 (Pacific Standard Time)
58c6527c-d952-11eb-923e-d95dfd5674ed,cdde9be2-37d0-44ce-a0ed-17c07883af3f,37,13,10,27,Collector's Edition,Prime Video,Mon Dec 07 2020 23:10:28 GMT-0800 (Pacific Standard Time)
58c6527d-d952-11eb-923e-d95dfd5674ed,c07f78d3-3926-4eff-9d2a-e3d846db22cd,46,38,36,31,Collector's Edition,DVD,Thu Dec 17 2020 12:47:05 GMT-0800 (Pacific Standard Time)
58c6527e-d952-11eb-923e-d95dfd5674ed,ca414cc2-54ab-434f-b1c9-d8a568975e58,5,30,35,5,Collector's Edition,Blu-ray,Sun Feb 14 2021 23:25:02 GMT-0800 (Pacific Standard Time)
58c6527f-d952-11eb-923e-d95dfd5674ed,4f812036-596e-4094-8241-5695c60c4424,19,34,23,14,Limited Collector's Edition,4K,Sun Dec 13 2020 15:49:36 GMT-0800 (Pacific Standard Time)
58c65280-d952-11eb-923e-d95dfd5674ed,ae1762f4-a490-40a0-a21e-6d654097e5b8,12,29,6,12,Special Edition,4K,Wed Mar 10 2021 05:45:52 GMT-0800 (Pacific Standard Time)
58c65281-d952-11eb-923e-d95dfd5674ed,c6b6eb5b-85a1-4578-a20b-0565f665a8a5,32,33,23,19,Limited Collector's Edition,Blu-ray,Wed Mar 03 2021 20:32:43 GMT-0800 (Pacific Standard Time)
58c65282-d952-11eb-923e-d95dfd5674ed,cb2ff987-be3f-4b35-a046-cfac28800ef6,31,24,19,32,Special Extended Version,Prime Video,Sun Feb 14 2021 18:28:42 GMT-0800 (Pacific Standard Time)
